"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"55-59 years"	"55-59"	261	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"60-64 years "	"60-64"	446	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"65-69 years"	"65-69"	535	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"70-74 years"	"70-74"	642	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"75-79 years"	"75-79"	649	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"80-84 years"	"80-84"	709	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"85-89 years"	"85-89"	675	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"90-94 years"	"90-94"	540	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"95-99 years"	"95-99"	220	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"100+ years"	"100+"	50	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"< 1 year"	"1"	25	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"15-19 years"	"15-19"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"20-24 years"	"20-24"	14	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"25-29 years"	"25-29"	22	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"30-34 years"	"30-34"	29	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"35-39 years"	"35-39"	39	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"40-44 years"	"40-44"	54	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"45-49 years"	"45-49"	84	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"50-54 years"	"50-54"	167	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"55-59 years"	"55-59"	222	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"60-64 years "	"60-64"	366	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"65-69 years"	"65-69"	486	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"70-74 years"	"70-74"	591	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"75-79 years"	"75-79"	608	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"80-84 years"	"80-84"	687	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"85-89 years"	"85-89"	652	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"90-94 years"	"90-94"	482	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"95-99 years"	"95-99"	228	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"100+ years"	"100+"	58	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"50-54 years"	"50-54"	29	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"55-59 years"	"55-59"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"60-64 years "	"60-64"	50	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"65-69 years"	"65-69"	77	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"70-74 years"	"70-74"	70	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"75-79 years"	"75-79"	115	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"80-84 years"	"80-84"	128	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"85-89 years"	"85-89"	107	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"90-94 years"	"90-94"	60	Not Applicable	Not Applicable
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional and partial)"	"2023/10"	"95-99 years"	"95-99"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"< 1 year"	"1"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"20-24 years"	"20-24"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"25-29 years"	"25-29"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"30-34 years"	"30-34"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"35-39 years"	"35-39"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"40-44 years"	"40-44"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"45-49 years"	"45-49"	60	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"50-54 years"	"50-54"	93	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"55-59 years"	"55-59"	136	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"60-64 years "	"60-64"	227	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"65-69 years"	"65-69"	260	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"70-74 years"	"70-74"	359	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"75-79 years"	"75-79"	366	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"80-84 years"	"80-84"	479	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"85-89 years"	"85-89"	487	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"90-94 years"	"90-94"	457	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"95-99 years"	"95-99"	204	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"100+ years"	"100+"	47	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"< 1 year"	"1"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"25-29 years"	"25-29"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"30-34 years"	"30-34"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"35-39 years"	"35-39"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"40-44 years"	"40-44"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"45-49 years"	"45-49"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"50-54 years"	"50-54"	79	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"55-59 years"	"55-59"	112	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"60-64 years "	"60-64"	177	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"65-69 years"	"65-69"	232	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"70-74 years"	"70-74"	277	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"75-79 years"	"75-79"	330	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"80-84 years"	"80-84"	323	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"85-89 years"	"85-89"	361	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"90-94 years"	"90-94"	294	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"95-99 years"	"95-99"	148	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"100+ years"	"100+"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"< 1 year"	"1"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"20-24 years"	"20-24"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"25-29 years"	"25-29"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"30-34 years"	"30-34"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"35-39 years"	"35-39"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"40-44 years"	"40-44"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"45-49 years"	"45-49"	61	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"50-54 years"	"50-54"	72	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"55-59 years"	"55-59"	96	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"60-64 years "	"60-64"	179	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"65-69 years"	"65-69"	227	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"70-74 years"	"70-74"	280	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"75-79 years"	"75-79"	304	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"80-84 years"	"80-84"	352	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"85-89 years"	"85-89"	346	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"90-94 years"	"90-94"	282	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"95-99 years"	"95-99"	122	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"100+ years"	"100+"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"< 1 year"	"1"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"25-29 years"	"25-29"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"30-34 years"	"30-34"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"35-39 years"	"35-39"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"40-44 years"	"40-44"	41	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"45-49 years"	"45-49"	47	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"50-54 years"	"50-54"	71	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"55-59 years"	"55-59"	130	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"60-64 years "	"60-64"	190	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"65-69 years"	"65-69"	224	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"70-74 years"	"70-74"	301	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"75-79 years"	"75-79"	310	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"80-84 years"	"80-84"	341	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"85-89 years"	"85-89"	359	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"90-94 years"	"90-94"	310	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"95-99 years"	"95-99"	153	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"100+ years"	"100+"	31	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"< 1 year"	"1"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"15-19 years"	"15-19"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"20-24 years"	"20-24"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"25-29 years"	"25-29"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"30-34 years"	"30-34"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"35-39 years"	"35-39"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"40-44 years"	"40-44"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"45-49 years"	"45-49"	41	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"50-54 years"	"50-54"	66	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"55-59 years"	"55-59"	134	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"60-64 years "	"60-64"	197	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"65-69 years"	"65-69"	240	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"70-74 years"	"70-74"	289	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"75-79 years"	"75-79"	288	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"80-84 years"	"80-84"	314	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"85-89 years"	"85-89"	326	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"90-94 years"	"90-94"	294	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"95-99 years"	"95-99"	141	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"May, 2021"	"2021/05"	"100+ years"	"100+"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"20-24 years"	"20-24"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"25-29 years"	"25-29"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"30-34 years"	"30-34"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"35-39 years"	"35-39"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"40-44 years"	"40-44"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"45-49 years"	"45-49"	40	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"50-54 years"	"50-54"	69	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"55-59 years"	"55-59"	99	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"60-64 years "	"60-64"	179	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"65-69 years"	"65-69"	222	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"70-74 years"	"70-74"	286	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"75-79 years"	"75-79"	277	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"80-84 years"	"80-84"	332	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"85-89 years"	"85-89"	329	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"90-94 years"	"90-94"	276	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"95-99 years"	"95-99"	148	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"100+ years"	"100+"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"25-29 years"	"25-29"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"30-34 years"	"30-34"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"35-39 years"	"35-39"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"40-44 years"	"40-44"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"45-49 years"	"45-49"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"50-54 years"	"50-54"	81	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"55-59 years"	"55-59"	127	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"60-64 years "	"60-64"	186	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"65-69 years"	"65-69"	250	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"70-74 years"	"70-74"	248	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"75-79 years"	"75-79"	307	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"80-84 years"	"80-84"	312	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"85-89 years"	"85-89"	339	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"90-94 years"	"90-94"	291	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"95-99 years"	"95-99"	156	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"100+ years"	"100+"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"< 1 year"	"1"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"15-19 years"	"15-19"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"20-24 years"	"20-24"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"25-29 years"	"25-29"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"30-34 years"	"30-34"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"35-39 years"	"35-39"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"40-44 years"	"40-44"	49	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"45-49 years"	"45-49"	61	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"50-54 years"	"50-54"	82	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"55-59 years"	"55-59"	149	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"60-64 years "	"60-64"	213	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"65-69 years"	"65-69"	249	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"70-74 years"	"70-74"	297	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"75-79 years"	"75-79"	315	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"80-84 years"	"80-84"	357	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"85-89 years"	"85-89"	345	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"90-94 years"	"90-94"	317	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"95-99 years"	"95-99"	167	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"100+ years"	"100+"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"< 1 year"	"1"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"20-24 years"	"20-24"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"25-29 years"	"25-29"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"30-34 years"	"30-34"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"35-39 years"	"35-39"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"40-44 years"	"40-44"	52	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"45-49 years"	"45-49"	63	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"50-54 years"	"50-54"	86	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"55-59 years"	"55-59"	151	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"60-64 years "	"60-64"	222	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"65-69 years"	"65-69"	294	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"70-74 years"	"70-74"	339	Not Applicable	Not Applicable
	"Iowa"	"19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"75-79 years"	"75-79"	331	Not Applicable	Not Applicable
