"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"< 1 year"	"1"	"Female"	"F"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"May, 2020 "	"2020/05"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"1-4 years"	"1-4"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"1-4 years"	"1-4"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"5-14 years"	"5-14"	"Male"	"M"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"May, 2020 "	"2020/05"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Female"	"F"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"May, 2020 "	"2020/05"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-24 years"	"15-24"	"Male"	"M"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"May, 2020 "	"2020/05"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Female"	"F"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	66	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"May, 2020 "	"2020/05"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	91	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-34 years"	"25-34"	"Male"	"M"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"May, 2020 "	"2020/05"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	81	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Female"	"F"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	101	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	103	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	111	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	83	Not Applicable	Not Applicable
